"outclab_standardized","complab_standardized","review_id","comp.no","outcome.no","group.no","id","studlab","year","event.e","n.e","event.c","n.c","mean.e","sd.e","mean.c","sd.c","O.E","V","TE","seTE","lower.TE","upper.TE","weight","order","level","grplab","overall","test.subgroup","type","method","sm","model","common","random","outclab","k","event.e.pooled","n.e.pooled","event.c.pooled","n.c.pooled","TE.pooled","lower.pooled","upper.pooled","level.ma","weight.pooled","Z.pooled","pval.TE.pooled","Q","pval.Q","I2","tau2","Q.w","pval.Q.w","I2.w","swap.events","logscale","label.e","label.c","label.left","label.right","complab","fixed","filename","cochrane_id","out_comp","outcome_type","monotonicity"
"adverse events by age","2 subgroup and sensitivity analyses",1708,2,1,3,"STD-Alvarez-2010","Alvarez 2010","2010",0,20,0,20,NA,NA,NA,NA,0,0,0,0,0,0,0,207,0.95,"2.1.3 Mixed-age study population, or age range not specified",TRUE,TRUE,"D","MH","OR","Random",FALSE,TRUE,"2.1 Adverse events by age",15,1283,2138,520,1209,1.95806646,1.455728374,2.633749763,0.95,100,4.442595854,8.88800162423345e-06,0.001366696,0.999316886,28.6768978,0.079771358,3,0.126893256,57.08352577,FALSE,NA,"SLIT","Control","Favours SLIT","Favours control","2 Subgroup and sensitivity analyses",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD011293StatsDataOnly.rm5","CD011293","adverse events by age_2 subgroup and sensitivity analyses","harm","likely"
"adverse events by age","2 subgroup and sensitivity analyses",1708,2,1,3,"STD-Bousquet-1999","Bousquet 1999","1999",15,42,14,43,NA,NA,NA,NA,0,0.209615034,1.150793651,0.457837344,0.469121787,2.822989814,7.905546076,23,0.95,"2.1.3 Mixed-age study population, or age range not specified",TRUE,TRUE,"D","MH","OR","Random",FALSE,TRUE,"2.1 Adverse events by age",15,1283,2138,520,1209,1.95806646,1.455728374,2.633749763,0.95,100,4.442595854,8.88800162423345e-06,0.001366696,0.999316886,28.6768978,0.079771358,3,0.126893256,57.08352577,FALSE,NA,"SLIT","Control","Favours SLIT","Favours control","2 Subgroup and sensitivity analyses",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD011293StatsDataOnly.rm5","CD011293","adverse events by age_2 subgroup and sensitivity analyses","harm","likely"
"adverse events by age","2 subgroup and sensitivity analyses",1708,2,1,3,"STD-La-Grutta-2007","La Grutta 2007","2007",0,33,0,23,NA,NA,NA,NA,0,0,0,0,0,0,0,30,0.95,"2.1.3 Mixed-age study population, or age range not specified",TRUE,TRUE,"D","MH","OR","Random",FALSE,TRUE,"2.1 Adverse events by age",15,1283,2138,520,1209,1.95806646,1.455728374,2.633749763,0.95,100,4.442595854,8.88800162423345e-06,0.001366696,0.999316886,28.6768978,0.079771358,3,0.126893256,57.08352577,FALSE,NA,"SLIT","Control","Favours SLIT","Favours control","2 Subgroup and sensitivity analyses",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD011293StatsDataOnly.rm5","CD011293","adverse events by age_2 subgroup and sensitivity analyses","harm","likely"
"adverse events by age","2 subgroup and sensitivity analyses",1708,2,1,3,"STD-Troise-2009","Troise 2009","2009",11,14,4,10,NA,NA,NA,NA,0,0.840909091,5.5,0.917010955,0.911594193,33.18362518,2.484855042,40,0.95,"2.1.3 Mixed-age study population, or age range not specified",TRUE,TRUE,"D","MH","OR","Random",FALSE,TRUE,"2.1 Adverse events by age",15,1283,2138,520,1209,1.95806646,1.455728374,2.633749763,0.95,100,4.442595854,8.88800162423345e-06,0.001366696,0.999316886,28.6768978,0.079771358,3,0.126893256,57.08352577,FALSE,NA,"SLIT","Control","Favours SLIT","Favours control","2 Subgroup and sensitivity analyses",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD011293StatsDataOnly.rm5","CD011293","adverse events by age_2 subgroup and sensitivity analyses","harm","likely"
"adverse events causing withdrawal of treatment","4 terlipressin versus octreotide",185,4,7,2,"STD-Brunati-1996","Brunati 1996","1996",0,28,0,28,NA,NA,NA,NA,0,0,0,0,0,0,0,98,0.95,"4.7.2 Low quality studies (Jadad score 1-2)",TRUE,TRUE,"D","PETO","PETO_OR","Fixed",TRUE,FALSE,"4.7 Adverse events causing withdrawal of treatment",1,1,99,0,104,8.347409235,0.164562229,423.4218338,0.95,100,1.059221988,0.289498709,0,1,0,0,2,1,0,FALSE,NA,"Terlipressin","Octreotide","Favours terlipressin","Favours octreotide","4 Terlipressin versus octreotide",TRUE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD002147StatsDataOnly.rm5","CD002147","adverse events causing withdrawal of treatment_4 terlipressin versus octreotide","harm","likely"
"adverse events causing withdrawal of treatment","4 terlipressin versus octreotide",185,4,7,2,"STD-Pedretti-1994","Pedretti 1994","1994",0,30,0,30,NA,NA,NA,NA,0,0,0,0,0,0,0,99,0.95,"4.7.2 Low quality studies (Jadad score 1-2)",TRUE,TRUE,"D","PETO","PETO_OR","Fixed",TRUE,FALSE,"4.7 Adverse events causing withdrawal of treatment",1,1,99,0,104,8.347409235,0.164562229,423.4218338,0.95,100,1.059221988,0.289498709,0,1,0,0,2,1,0,FALSE,NA,"Terlipressin","Octreotide","Favours terlipressin","Favours octreotide","4 Terlipressin versus octreotide",TRUE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD002147StatsDataOnly.rm5","CD002147","adverse events causing withdrawal of treatment_4 terlipressin versus octreotide","harm","likely"
"adverse events causing withdrawal of treatment","4 terlipressin versus octreotide",185,4,7,2,"STD-Silvain-1993","Silvain 1993","1993",1,41,0,46,NA,NA,NA,NA,0.528735632,0.249174263,8.347409235,2.003311151,0.164562229,423.4218338,100,100,0.95,"4.7.2 Low quality studies (Jadad score 1-2)",TRUE,TRUE,"D","PETO","PETO_OR","Fixed",TRUE,FALSE,"4.7 Adverse events causing withdrawal of treatment",1,1,99,0,104,8.347409235,0.164562229,423.4218338,0.95,100,1.059221988,0.289498709,0,1,0,0,2,1,0,FALSE,NA,"Terlipressin","Octreotide","Favours terlipressin","Favours octreotide","4 Terlipressin versus octreotide",TRUE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD002147StatsDataOnly.rm5","CD002147","adverse events causing withdrawal of treatment_4 terlipressin versus octreotide","harm","likely"
"adverse events leading to discontinuation of therapy","6 supervised treatment versus self-administered treatment during the intensive phase",1399,6,9,1,"STD-Chaulet-1995","Chaulet 1995","1995",0,118,3,123,NA,NA,NA,NA,0,2.269246408,0.148859544,1.506401808,0.007771863,2.85120358,3.961972771,97,0.95,"6.9.1 Supervised treatment during the intensive phase",TRUE,TRUE,"D","MH","RR","Random",FALSE,TRUE,"6.9 Adverse events leading to discontinuation of therapy",11,64,2202,96,2206,0.819005499,0.42832484,1.566031073,0.95,100,0.603717688,0.546031355,1.331122163,0.248605827,58.83373013,0.491473439,1,0.003468661,69.15031535,FALSE,NA,"FDCs","SDF","Favours FDCs","Favours SDF","6 Supervised treatment versus self-administered treatment during the intensive phase",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","adverse events leading to discontinuation of therapy_6 supervised treatment versus self-administered treatment during the intensive phase","harm","likely"
"adverse events leading to discontinuation of therapy","6 supervised treatment versus self-administered treatment during the intensive phase",1399,6,9,1,"STD-Lienhardt-2011","Lienhardt 2011","2011",16,797,9,784,NA,NA,NA,NA,0,0.171080896,1.748780148,0.413619264,0.777431008,3.933766436,16.50867904,90,0.95,"6.9.1 Supervised treatment during the intensive phase",TRUE,TRUE,"D","MH","RR","Random",FALSE,TRUE,"6.9 Adverse events leading to discontinuation of therapy",11,64,2202,96,2206,0.819005499,0.42832484,1.566031073,0.95,100,0.603717688,0.546031355,1.331122163,0.248605827,58.83373013,0.491473439,1,0.003468661,69.15031535,FALSE,NA,"FDCs","SDF","Favours FDCs","Favours SDF","6 Supervised treatment versus self-administered treatment during the intensive phase",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","adverse events leading to discontinuation of therapy_6 supervised treatment versus self-administered treatment during the intensive phase","harm","likely"
"adverse events leading to discontinuation of therapy","6 supervised treatment versus self-administered treatment during the intensive phase",1399,6,9,1,"STD-Munteanu-2004","Munteanu 2004","2004",0,20,0,20,NA,NA,NA,NA,0,0,0,0,0,0,0,98,0.95,"6.9.1 Supervised treatment during the intensive phase",TRUE,TRUE,"D","MH","RR","Random",FALSE,TRUE,"6.9 Adverse events leading to discontinuation of therapy",11,64,2202,96,2206,0.819005499,0.42832484,1.566031073,0.95,100,0.603717688,0.546031355,1.331122163,0.248605827,58.83373013,0.491473439,1,0.003468661,69.15031535,FALSE,NA,"FDCs","SDF","Favours FDCs","Favours SDF","6 Supervised treatment versus self-administered treatment during the intensive phase",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","adverse events leading to discontinuation of therapy_6 supervised treatment versus self-administered treatment during the intensive phase","harm","likely"
"adverse events leading to discontinuation of therapy","6 supervised treatment versus self-administered treatment during the intensive phase",1399,6,9,1,"STD-Teo-1999","Teo 1999","1999",7,132,4,139,NA,NA,NA,NA,0,0.378087141,1.84280303,0.614887909,0.552185986,6.149962318,12.57864848,114,0.95,"6.9.1 Supervised treatment during the intensive phase",TRUE,TRUE,"D","MH","RR","Random",FALSE,TRUE,"6.9 Adverse events leading to discontinuation of therapy",11,64,2202,96,2206,0.819005499,0.42832484,1.566031073,0.95,100,0.603717688,0.546031355,1.331122163,0.248605827,58.83373013,0.491473439,1,0.003468661,69.15031535,FALSE,NA,"FDCs","SDF","Favours FDCs","Favours SDF","6 Supervised treatment versus self-administered treatment during the intensive phase",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","adverse events leading to discontinuation of therapy_6 supervised treatment versus self-administered treatment during the intensive phase","harm","likely"
"adverse events leading to discontinuation of therapy","6 supervised treatment versus self-administered treatment during the intensive phase",1399,6,9,1,"STD-Wu-2015","Wu 2015","2015",1,64,1,78,NA,NA,NA,NA,0,1.971554487,1.21875,1.404120539,0.077754415,19.10311535,4.440833475,545,0.95,"6.9.1 Supervised treatment during the intensive phase",TRUE,TRUE,"D","MH","RR","Random",FALSE,TRUE,"6.9 Adverse events leading to discontinuation of therapy",11,64,2202,96,2206,0.819005499,0.42832484,1.566031073,0.95,100,0.603717688,0.546031355,1.331122163,0.248605827,58.83373013,0.491473439,1,0.003468661,69.15031535,FALSE,NA,"FDCs","SDF","Favours FDCs","Favours SDF","6 Supervised treatment versus self-administered treatment during the intensive phase",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","adverse events leading to discontinuation of therapy_6 supervised treatment versus self-administered treatment during the intensive phase","harm","likely"
"adverse events leading to discontinuation of therapy","6 supervised treatment versus self-administered treatment during the intensive phase",1399,6,9,1,"STD-Zaka_x002d_Ur_x002d_Rehman-2008","Zaka-Ur-Rehman 2008","2008",0,194,2,99,NA,NA,NA,NA,0,2.384871795,0.102564103,1.544303013,0.004971441,2.115965059,3.802706551,78,0.95,"6.9.1 Supervised treatment during the intensive phase",TRUE,TRUE,"D","MH","RR","Random",FALSE,TRUE,"6.9 Adverse events leading to discontinuation of therapy",11,64,2202,96,2206,0.819005499,0.42832484,1.566031073,0.95,100,0.603717688,0.546031355,1.331122163,0.248605827,58.83373013,0.491473439,1,0.003468661,69.15031535,FALSE,NA,"FDCs","SDF","Favours FDCs","Favours SDF","6 Supervised treatment versus self-administered treatment during the intensive phase",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","adverse events leading to discontinuation of therapy_6 supervised treatment versus self-administered treatment during the intensive phase","harm","likely"
"adverse events leading to discontinuation of therapy","6 supervised treatment versus self-administered treatment during the intensive phase",1399,6,9,1,"STD-Zhang-1996","Zhang 1996","1996",0,102,1,103,NA,NA,NA,NA,0,2.647342544,0.336569579,1.627065624,0.013871202,8.16649367,3.484720647,47,0.95,"6.9.1 Supervised treatment during the intensive phase",TRUE,TRUE,"D","MH","RR","Random",FALSE,TRUE,"6.9 Adverse events leading to discontinuation of therapy",11,64,2202,96,2206,0.819005499,0.42832484,1.566031073,0.95,100,0.603717688,0.546031355,1.331122163,0.248605827,58.83373013,0.491473439,1,0.003468661,69.15031535,FALSE,NA,"FDCs","SDF","Favours FDCs","Favours SDF","6 Supervised treatment versus self-administered treatment during the intensive phase",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","adverse events leading to discontinuation of therapy_6 supervised treatment versus self-administered treatment during the intensive phase","harm","likely"
"adverse events leading to discontinuation of therapy","6 supervised treatment versus self-administered treatment during the intensive phase",1399,6,9,1,"STD-Zhu-1998","Zhu 1998","1998",0,258,13,90,NA,NA,NA,NA,0,2.059224059,0.013013013,1.434999672,0.000781455,0.216696451,4.288198374,79,0.95,"6.9.1 Supervised treatment during the intensive phase",TRUE,TRUE,"D","MH","RR","Random",FALSE,TRUE,"6.9 Adverse events leading to discontinuation of therapy",11,64,2202,96,2206,0.819005499,0.42832484,1.566031073,0.95,100,0.603717688,0.546031355,1.331122163,0.248605827,58.83373013,0.491473439,1,0.003468661,69.15031535,FALSE,NA,"FDCs","SDF","Favours FDCs","Favours SDF","6 Supervised treatment versus self-administered treatment during the intensive phase",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","adverse events leading to discontinuation of therapy_6 supervised treatment versus self-administered treatment during the intensive phase","harm","likely"
"adverse events leading to discontinuation of therapy","6 supervised treatment versus self-administered treatment during the intensive phase",1399,6,9,2,"STD-Geiter-1987","Geiter 1987","1987",15,122,29,416,NA,NA,NA,NA,0,0.090548858,1.76370831,0.300913373,0.977887363,3.181007465,18.79291725,86,0.95,"6.9.2 Self-administered treatment during the intensive phase",TRUE,TRUE,"D","MH","RR","Random",FALSE,TRUE,"6.9 Adverse events leading to discontinuation of therapy",11,64,2202,96,2206,0.819005499,0.42832484,1.566031073,0.95,100,0.603717688,0.546031355,1.331122163,0.248605827,58.83373013,0.491473439,2,0.114070632,49.57944821,FALSE,NA,"FDCs","SDF","Favours FDCs","Favours SDF","6 Supervised treatment versus self-administered treatment during the intensive phase",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","adverse events leading to discontinuation of therapy_6 supervised treatment versus self-administered treatment during the intensive phase","harm","likely"
"adverse events leading to discontinuation of therapy","6 supervised treatment versus self-administered treatment during the intensive phase",1399,6,9,2,"STD-RCTAI-1989","RCTAI 1989","1989",22,102,30,108,NA,NA,NA,NA,0,0.059724698,0.776470588,0.24438637,0.48095335,1.253565599,19.84385673,521,0.95,"6.9.2 Self-administered treatment during the intensive phase",TRUE,TRUE,"D","MH","RR","Random",FALSE,TRUE,"6.9 Adverse events leading to discontinuation of therapy",11,64,2202,96,2206,0.819005499,0.42832484,1.566031073,0.95,100,0.603717688,0.546031355,1.331122163,0.248605827,58.83373013,0.491473439,2,0.114070632,49.57944821,FALSE,NA,"FDCs","SDF","Favours FDCs","Favours SDF","6 Supervised treatment versus self-administered treatment during the intensive phase",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","adverse events leading to discontinuation of therapy_6 supervised treatment versus self-administered treatment during the intensive phase","harm","likely"
"adverse events leading to discontinuation of therapy","6 supervised treatment versus self-administered treatment during the intensive phase",1399,6,9,2,"STD-Su-2002","Su 2002","2002",3,57,2,48,NA,NA,NA,NA,0,0.79495614,1.263157895,0.891603129,0.22005117,7.250894737,8.502522826,206,0.95,"6.9.2 Self-administered treatment during the intensive phase",TRUE,TRUE,"D","MH","RR","Random",FALSE,TRUE,"6.9 Adverse events leading to discontinuation of therapy",11,64,2202,96,2206,0.819005499,0.42832484,1.566031073,0.95,100,0.603717688,0.546031355,1.331122163,0.248605827,58.83373013,0.491473439,2,0.114070632,49.57944821,FALSE,NA,"FDCs","SDF","Favours FDCs","Favours SDF","6 Supervised treatment versus self-administered treatment during the intensive phase",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","adverse events leading to discontinuation of therapy_6 supervised treatment versus self-administered treatment during the intensive phase","harm","likely"
"adverse events leading to discontinuation of therapy","6 supervised treatment versus self-administered treatment during the intensive phase",1399,6,9,2,"STD-Suryanto-2008","Suryanto 2008","2008",0,236,2,198,NA,NA,NA,NA,0,2.390755465,0.167932489,1.546206799,0.008109631,3.477509615,3.794943853,429,0.95,"6.9.2 Self-administered treatment during the intensive phase",TRUE,TRUE,"D","MH","RR","Random",FALSE,TRUE,"6.9 Adverse events leading to discontinuation of therapy",11,64,2202,96,2206,0.819005499,0.42832484,1.566031073,0.95,100,0.603717688,0.546031355,1.331122163,0.248605827,58.83373013,0.491473439,2,0.114070632,49.57944821,FALSE,NA,"FDCs","SDF","Favours FDCs","Favours SDF","6 Supervised treatment versus self-administered treatment during the intensive phase",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","adverse events leading to discontinuation of therapy_6 supervised treatment versus self-administered treatment during the intensive phase","harm","likely"
"adverse events: constipation","9 opioids versus placebo",1646,9,1,NA,"STD-Abernethy-2003","Abernethy 2003","2003",9,38,4,38,NA,NA,NA,NA,0,0.308479532,2.25,0.555409337,0.757560345,6.682635959,40,88,0.95,"",TRUE,NA,"D","MH","RR","Fixed",TRUE,FALSE,"9.1 Adverse events: constipation",4,29,162,9,162,3,1.632335004,5.513574101,0.95,100,3.538017999,0.000403143,0,1,0,0,NA,NA,NA,FALSE,NA,"Opioids","Placebo","Favours opioids","Favours placebo","9 Opioids versus placebo",TRUE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD011008StatsDataOnly.rm5","CD011008","adverse events: constipation_9 opioids versus placebo","harm","likely"
"adverse events: constipation","9 opioids versus placebo",1646,9,1,NA,"STD-Bar_x002d_Or-1982","Bar-Or 1982","1982",2,12,0,12,NA,NA,NA,NA,0,2.246153846,5,1.4987174,0.265008278,94.33667573,5,96,0.95,"",TRUE,NA,"D","MH","RR","Fixed",TRUE,FALSE,"9.1 Adverse events: constipation",4,29,162,9,162,3,1.632335004,5.513574101,0.95,100,3.538017999,0.000403143,0,1,0,0,NA,NA,NA,FALSE,NA,"Opioids","Placebo","Favours opioids","Favours placebo","9 Opioids versus placebo",TRUE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD011008StatsDataOnly.rm5","CD011008","adverse events: constipation_9 opioids versus placebo","harm","likely"
